segment,label,text,video,segment2,session,dialog,frames_num,wav_num
Ses01F_impro06_M001,N, Is there anything I can get you?  Do you want me to take care of anything for you or...?,Ses01F_impro06,Mses01Aimprov06x01N,Session1,Session1/dialogAimprov06,192.0,102719
Ses01F_impro06_M002,N, ...pick up anything?,Ses01F_impro06,Mses01Aimprov06x02N,Session1,Session1/dialogAimprov06,43.0,23039
Ses01F_impro06_F002,S, No.,Ses01F_impro06,Fses01Aimprov06x02S,Session1,Session1/dialogAimprov06,48.0,25279
Ses01F_impro06_M003,S, You know you are welcome to stay at my house if you want to just check out for a couple days and hang out.,Ses01F_impro06,Mses01Aimprov06x03S,Session1,Session1/dialogAimprov06,182.0,96800
Ses01F_impro06_F003,N, That's sweet.,Ses01F_impro06,Fses01Aimprov06x03N,Session1,Session1/dialogAimprov06,39.0,21280
Ses01F_impro06_F004,N, Thank you.,Ses01F_impro06,Fses01Aimprov06x04N,Session1,Session1/dialogAimprov06,59.0,31520
Ses01F_impro06_F005,S, I went to see her headstone a week or two ago.,Ses01F_impro06,Fses01Aimprov06x05S,Session1,Session1/dialogAimprov06,201.0,107000
Ses01F_impro06_F006,S," I used to go to cemeteries a lot before she died.  I just, you know, I felt like they were urban oasis, you know, there is always this green in the city.",Ses01F_impro06,Fses01Aimprov06x06S,Session1,Session1/dialogAimprov06,361.0,192639
Ses01F_impro06_M004,N, Hmm.,Ses01F_impro06,Mses01Aimprov06x04N,Session1,Session1/dialogAimprov06,40.0,21119
Ses01F_impro06_F007,S, So I was like wandering around before.  It takes forever to find her headstone; I always lose it. You know.,Ses01F_impro06,Fses01Aimprov06x07S,Session1,Session1/dialogAimprov06,240.0,128000
Ses01F_impro06_F008,S, So I was looking at this other one and there was like a piece of candy there and I thought that I would take the candy and put it on her headstone.  And-,Ses01F_impro06,Fses01Aimprov06x08S,Session1,Session1/dialogAimprov06,297.0,158560
Ses01F_impro06_F009,N," this woman came up and, you know, it was hers. It was her person that was there.",Ses01F_impro06,Fses01Aimprov06x09N,Session1,Session1/dialogAimprov06,227.0,121279
Ses01F_impro06_M005,N, Oh.  She was there?,Ses01F_impro06,Mses01Aimprov06x05N,Session1,Session1/dialogAimprov06,50.0,26720
Ses01F_impro06_F010,S," Yeah.  And she was like, that's pathetic, I hope you enjoy it.",Ses01F_impro06,Fses01Aimprov06x10S,Session1,Session1/dialogAimprov06,175.0,93439
Ses01F_impro06_F011,S," And I, you know, I mean, I said I was sorry and I brought it back to her kind of and I like put it on the ground and she was like, no, it's fine.  She was like, I would rather have her back, honestly.",Ses01F_impro06,Fses01Aimprov06x11S,Session1,Session1/dialogAimprov06,452.0,241279
Ses01F_impro06_M006,N, Mmhmm.,Ses01F_impro06,Mses01Aimprov06x06N,Session1,Session1/dialogAimprov06,45.0,23840
Ses01F_impro06_F012,S," I don't know.  It just, like, I felt so bad because I shouldn't have done it.  I don't know.  Whatever.",Ses01F_impro06,Fses01Aimprov06x12S,Session1,Session1/dialogAimprov06,269.0,143520
Ses01F_impro06_M007,S, Yeah.,Ses01F_impro06,Mses01Aimprov06x07S,Session1,Session1/dialogAimprov06,52.0,27520
Ses01F_impro06_F013,S, I don't know.,Ses01F_impro06,Fses01Aimprov06x13S,Session1,Session1/dialogAimprov06,46.0,24520
Ses01F_impro06_M008,N, How long were you there for?,Ses01F_impro06,Mses01Aimprov06x08N,Session1,Session1/dialogAimprov06,63.0,33440
Ses01F_impro06_F014,S, At the cemetery?,Ses01F_impro06,Fses01Aimprov06x14S,Session1,Session1/dialogAimprov06,59.0,31840
Ses01F_impro06_M009,N, Mmhmm.,Ses01F_impro06,Mses01Aimprov06x09N,Session1,Session1/dialogAimprov06,40.0,21599
Ses01F_impro06_F015,S, couple hours.,Ses01F_impro06,Fses01Aimprov06x15S,Session1,Session1/dialogAimprov06,90.0,47703
Ses01F_impro06_F016,N," I brought- I brought Chuck with me. He went to Redlands, yeah, for the day.  We ran through the sprinklers.",Ses01F_impro06,Fses01Aimprov06x16N,Session1,Session1/dialogAimprov06,228.0,121560
Ses01F_impro06_M010,N, Oh really?,Ses01F_impro06,Mses01Aimprov06x10N,Session1,Session1/dialogAimprov06,47.0,25439
Ses01F_impro06_M011,N, You ran through the sprinklers in the cemetery?,Ses01F_impro06,Mses01Aimprov06x11N,Session1,Session1/dialogAimprov06,99.0,52960
Ses01F_impro06_M012,N, Is it a big cemetery?,Ses01F_impro06,Mses01Aimprov06x12N,Session1,Session1/dialogAimprov06,75.0,39840
Ses01F_impro06_F018,N, Yeah.  It's huge.  Redlands is an old city so they have lots and lots of stones.,Ses01F_impro06,Fses01Aimprov06x18N,Session1,Session1/dialogAimprov06,216.0,115200
Ses01F_impro06_M013,N," Oh, so they're like really old too, really old ones?",Ses01F_impro06,Mses01Aimprov06x13N,Session1,Session1/dialogAimprov06,82.0,44159
Ses01F_impro06_F019,N, Yeah.,Ses01F_impro06,Fses01Aimprov06x19N,Session1,Session1/dialogAimprov06,50.0,26560
Ses01F_impro06_F020,S," It's weird.  Whenever I go back to town, I think of her.  I mean, it's like ... I mean we grew up together and she died when we were twenty one.  And yeah.  She had cancer, she had two brain tumors.",Ses01F_impro06,Fses01Aimprov06x20S,Session1,Session1/dialogAimprov06,455.0,242720
Ses01F_impro06_F021,S," My best friend Heather.  She's got a- we have a- we built this like little--  There's a park, Prospect Park.  And there is like a garden section of it that we set up for her.",Ses01F_impro06,Fses01Aimprov06x21S,Session1,Session1/dialogAimprov06,497.0,265359
Ses01F_impro06_F022,S, She used to have these poetry parties on Memorial Day.,Ses01F_impro06,Fses01Aimprov06x22S,Session1,Session1/dialogAimprov06,147.0,78560
Ses01F_impro06_M014,N, Mmhmm.,Ses01F_impro06,Mses01Aimprov06x14N,Session1,Session1/dialogAimprov06,39.0,20800
Ses01F_impro06_F023,S, Umm. Yeah.,Ses01F_impro06,Fses01Aimprov06x23S,Session1,Session1/dialogAimprov06,120.0,64479
Ses01F_impro06_F024,S," And the last time before she died, I remember she couldn't really stand, umm...",Ses01F_impro06,Fses01Aimprov06x24S,Session1,Session1/dialogAimprov06,207.0,110399
Ses01F_impro06_F025,S," But I mean she could, but it was- so it was kind of sitting at her feet holding her up and she had these poems she had memorized.  And I remember looking up, she had curly red hair and there was this palm tree right behind her and it was like a crown growing right out of her head.  It was cool.",Ses01F_impro06,Fses01Aimprov06x25S,Session1,Session1/dialogAimprov06,568.0,303199
Ses01F_impro06_M015,N, Mmhmm.,Ses01F_impro06,Mses01Aimprov06x15N,Session1,Session1/dialogAimprov06,59.0,31359
Ses01F_impro06_F026,S," Some, I guess.  She memorized this one, John Dunn, it's called, Death Be Not Proud. and-",Ses01F_impro06,Fses01Aimprov06x26S,Session1,Session1/dialogAimprov06,263.0,140159
Ses01F_impro06_M016,N, So she wrote a lot of poetry?,Ses01F_impro06,Mses01Aimprov06x16N,Session1,Session1/dialogAimprov06,95.0,50959
Ses01F_impro06_F027,N," There's another one, I can't remember.",Ses01F_impro06,Fses01Aimprov06x27N,Session1,Session1/dialogAimprov06,187.0,99519
Ses01F_impro06_F028,S," I remember, too, when we were--  she died at U.C.L.A.  She had brain surgery and there was not much hope to begin with, but I gave blood for her surgery, her mom and I before, so we dropped her off in the waiting room and then we were giving blood and came back.  And she, in her wheelchair, like can hardly do anything, reciting her poetry for these people like in the waiting room.  All she needs is a God damn audience.  You know?",Ses01F_impro06,Fses01Aimprov06x28S,Session1,Session1/dialogAimprov06,874.0,466079
Ses01F_impro07_M000,H, Did you get the letter?,Ses01F_impro07,Mses01Aimprov07x00H,Session1,Session1/dialogAimprov07,54.0,28960
Ses01F_impro07_F000,H," Yes.  There's a big envelope it says, you're in. I know.",Ses01F_impro07,Fses01Aimprov07x00H,Session1,Session1/dialogAimprov07,200.0,106239
Ses01F_impro07_M001,H, Yeah. That is so awesome.,Ses01F_impro07,Mses01Aimprov07x01H,Session1,Session1/dialogAimprov07,133.0,70840
Ses01F_impro07_M002,H, Oh my God. What are you going to do? [LAUGHTER],Ses01F_impro07,Mses01Aimprov07x02H,Session1,Session1/dialogAimprov07,155.0,82720
Ses01F_impro07_M003,H," Oh-Yeah, I bet you're really excited. Oh.  That's what loans are for?  Right? Exactly.",Ses01F_impro07,Mses01Aimprov07x03H,Session1,Session1/dialogAimprov07,222.0,118079
Ses01F_impro07_F002,H," I'm really excited.  Yeah. I don't know how I'm going to pay for anything, but... I also- Yeah.  Loans, too, yeah. I applied, though, for a bunch of grants and scholarships so I'm still waiting to hear on that.",Ses01F_impro07,Fses01Aimprov07x02H,Session1,Session1/dialogAimprov07,362.0,192639
Ses01F_impro07_M004,H," Oh.  Good, good.  That's awesome. Are you going to stay around here?  Or are you going to like get a different neighborhood- you going to move to a different neighborhood?",Ses01F_impro07,Mses01Aimprov07x04H,Session1,Session1/dialogAimprov07,237.0,126319
Ses01F_impro07_F003,H," Oh- I know, I know, I know, I know.",Ses01F_impro07,Fses01Aimprov07x03H,Session1,Session1/dialogAimprov07,71.0,38079
Ses01F_impro07_F004,H," I don't know.  I spend so much time commuting as it is, I'd rather.",Ses01F_impro07,Fses01Aimprov07x04H,Session1,Session1/dialogAimprov07,160.0,85239
Ses01F_impro07_M005,H, This is so- I am so happy that you're going to stay.  You're not going to...We should totally throw a party.,Ses01F_impro07,Mses01Aimprov07x05H,Session1,Session1/dialogAimprov07,175.0,93239
Ses01F_impro07_F005,H, I know. We should throw a party.,Ses01F_impro07,Fses01Aimprov07x05H,Session1,Session1/dialogAimprov07,88.0,46880
Ses01F_impro07_M006,H, A rapper party ho. Yeah. Okay.,Ses01F_impro07,Mses01Aimprov07x06H,Session1,Session1/dialogAimprov07,171.0,91239
Ses01F_impro07_M007,H," I am just- Yeah.  I'm sticking around, I'm just doing my thing.  I'm living here.  I'm so glad you're going to stay, I'm so glad you're going to be here. Yeah. Woo.",Ses01F_impro07,Mses01Aimprov07x07H,Session1,Session1/dialogAimprov07,273.0,145919
Ses01F_impro07_M008,H, Yeah.  Big time.,Ses01F_impro07,Mses01Aimprov07x08H,Session1,Session1/dialogAimprov07,78.0,41800
Ses01F_impro07_M009,H, Mmhmm. Mmhmm. Yay. So what major?  What are you doing?,Ses01F_impro07,Mses01Aimprov07x09H,Session1,Session1/dialogAimprov07,189.0,100920
Ses01F_impro07_F009,H, Yeah.  I'm not sure.,Ses01F_impro07,Fses01Aimprov07x09H,Session1,Session1/dialogAimprov07,68.0,36440
Ses01F_impro07_M012,N, Is this a Masters or a P.h.D.?  Or can you...? Nice,Ses01F_impro07,Mses01Aimprov07x12N,Session1,Session1/dialogAimprov07,133.0,71119
Ses01F_impro07_F010,H, Umm...P.h.D. [LAUGHTER],Ses01F_impro07,Fses01Aimprov07x10H,Session1,Session1/dialogAimprov07,114.0,60800
Ses01F_impro07_M013,N," That's good.  Don't you have to like teach a class, too, when you do that?",Ses01F_impro07,Mses01Aimprov07x13N,Session1,Session1/dialogAimprov07,92.0,49000
Ses01F_impro07_M014,H," Teacher. Mrs. Nash, I have a question.",Ses01F_impro07,Mses01Aimprov07x14H,Session1,Session1/dialogAimprov07,152.0,81279
Ses01F_impro07_F012,H, So I get to mold young minds. Mrs.?  That's my mother.,Ses01F_impro07,Fses01Aimprov07x12H,Session1,Session1/dialogAimprov07,176.0,94079
Ses01F_impro07_M015,H, You have to get married.  Well you are married to Chuck.  You're Mrs. Nash.  Not to be confused with Mrs. Dash which is the popular seasoning.,Ses01F_impro07,Mses01Aimprov07x15H,Session1,Session1/dialogAimprov07,316.0,168840
Ses01F_impro07_F013,H," I would be like- Oh. Right, right, right.",Ses01F_impro07,Fses01Aimprov07x13H,Session1,Session1/dialogAimprov07,216.0,115200
Ses01F_impro07_M017,H, Yay...School's fun.,Ses01F_impro07,Mses01Aimprov07x17H,Session1,Session1/dialogAimprov07,108.0,57130
Ses01F_impro07_M018,N," Of course, right.  That's where the real money is, being a student.",Ses01F_impro07,Mses01Aimprov07x18N,Session1,Session1/dialogAimprov07,143.0,76519
Ses01F_impro07_M019,H, That's how you get the big bucks.  Are you messing with the chair? Don't ruin it.,Ses01F_impro07,Mses01Aimprov07x19H,Session1,Session1/dialogAimprov07,395.0,210320
Ses01F_impro07_F016,H," I know. I made such a mess of it, the entire time.  The last three things I've done, I've ruined everything, I think. Mm-hmm.  Yeah.",Ses01F_impro07,Fses01Aimprov07x16H,Session1,Session1/dialogAimprov07,272.0,144800
Ses01F_script01_1_M000,N, He saw it.,Ses01F_script01_1,Mses01Ascript11x00N,Session1,Session1/dialogAscript11,94.0,50122
Ses01F_script01_1_M001,N, He was out here when it broke.,Ses01F_script01_1,Mses01Ascript11x01N,Session1,Session1/dialogAscript11,101.0,53609
Ses01F_script01_1_M002,N, Four o clock this morning.  I heard a crack and I woke up and looked out.  He was standing right over there when it cracked.,Ses01F_script01_1,Mses01Ascript11x02N,Session1,Session1/dialogAscript11,336.0,179153
Ses01F_script01_1_M003,N, I don't know.,Ses01F_script01_1,Mses01Ascript11x03N,Session1,Session1/dialogAscript11,56.0,29920
Ses01F_script01_1_F005,N," He's dreaming of him again, walking around.",Ses01F_script01_1,Fses01Ascript11x05N,Session1,Session1/dialogAscript11,148.0,79181
Ses01F_script01_1_M004,N, I guess he is.,Ses01F_script01_1,Mses01Ascript11x04N,Session1,Session1/dialogAscript11,81.0,42880
Ses01F_script01_1_M007,N, You know Larry is not coming back and I know it.  Why do we allow him to go on thinking that we believe with him?,Ses01F_script01_1,Mses01Ascript11x07N,Session1,Session1/dialogAscript11,264.0,140726
Ses01F_script01_1_M010,N, We've got to say it to him.,Ses01F_script01_1,Mses01Ascript11x10N,Session1,Session1/dialogAscript11,79.0,41920
Ses01F_script01_1_M012,N," Sit down, Mom.  I want to talk to you.",Ses01F_script01_1,Mses01Ascript11x12N,Session1,Session1/dialogAscript11,115.0,61279
Ses01F_script01_1_M014,N, You know.,Ses01F_script01_1,Mses01Ascript11x14N,Session1,Session1/dialogAscript11,59.0,31742
Ses01F_script01_1_F015,N," Well I got an idea, but what's your story?",Ses01F_script01_1,Fses01Ascript11x15N,Session1,Session1/dialogAscript11,135.0,71863
Ses01F_script01_1_M015,N, I'm going to ask her to marry me.,Ses01F_script01_1,Mses01Ascript11x15N,Session1,Session1/dialogAscript11,100.0,53609
Ses01F_script01_1_M016,N, You know it's not just my business.,Ses01F_script01_1,Mses01Ascript11x16N,Session1,Session1/dialogAscript11,72.0,38761
Ses01F_script01_1_M017,N," So all right then, I'll just go ahead with it?",Ses01F_script01_1,Mses01Ascript11x17N,Session1,Session1/dialogAscript11,89.0,46987
Ses01F_script01_1_M019,A," You know sometimes you infuriate me.  you know that?  Isn't it your business if I tell father and he throws a fit about it?  God, you have such a talent for ignoring things.",Ses01F_script01_1,Mses01Ascript11x19A,Session1,Session1/dialogAscript11,307.0,164000
Ses01F_script01_1_M023,N, I wanted to get this settled first.,Ses01F_script01_1,Mses01Ascript11x23N,Session1,Session1/dialogAscript11,69.0,36662
Ses01F_script01_1_M024,N," Well if she does, then that's it.  That's the end of it.  From her letters, though, I think she's pretty much forgotten him.",Ses01F_script01_1,Mses01Ascript11x24N,Session1,Session1/dialogAscript11,293.0,156056
Ses01F_script01_1_M025,N, And then we'll thrash it out with father.  Okay Mom?  Don't avoid me.,Ses01F_script01_1,Mses01Ascript11x25N,Session1,Session1/dialogAscript11,137.0,72990
Ses01F_script01_1_F034,N, Just give it some more thought.,Ses01F_script01_1,Fses01Ascript11x34N,Session1,Session1/dialogAscript11,82.0,43843
Ses01F_script01_1_F035,A, What the hell is this?,Ses01F_script01_1,Fses01Ascript11x35A,Session1,Session1/dialogAscript11,85.0,45363
Ses01F_script01_1_M034,N," I'll get out.  I'll get married and I'll move somewhere else, maybe New York.",Ses01F_script01_1,Mses01Ascript11x34N,Session1,Session1/dialogAscript11,169.0,90454
Ses01F_script01_1_F037,A, You have a business here.  What the hell is this?,Ses01F_script01_1,Fses01Ascript11x37A,Session1,Session1/dialogAscript11,104.0,55519
Ses01F_script01_1_F038,A, Oh.  Must you be inspired?,Ses01F_script01_1,Fses01Ascript11x38A,Session1,Session1/dialogAscript11,84.0,44800
Ses01F_script01_1_M039,N," On this, I would.",Ses01F_script01_1,Mses01Ascript11x39N,Session1,Session1/dialogAscript11,78.0,41760
Ses01F_script01_1_M040,N, Then help me stay here.,Ses01F_script01_1,Mses01Ascript11x40N,Session1,Session1/dialogAscript11,102.0,54079
Ses01F_script01_1_F041,A," All right.  But you don't want to think like that because what the hell are we working for, Chris?  It's all for you.  This whole shooting match is for you.",Ses01F_script01_1,Fses01Ascript11x41A,Session1,Session1/dialogAscript11,294.0,156479
Ses01F_script01_1_F042,A, Just don't think like that.,Ses01F_script01_1,Fses01Ascript11x42A,Session1,Session1/dialogAscript11,92.0,49120
Ses01F_script01_2_M001,N, Well maybe...maybe he just wanted to see her.,Ses01F_script01_2,Mses01Ascript12x01N,Session1,Session1/dialogAscript12,151.0,80479
Ses01F_script01_2_F003,A, He's not going to marry her.,Ses01F_script01_2,Fses01Ascript12x03A,Session1,Session1/dialogAscript12,91.0,48479
Ses01F_script01_2_M004,N, How do you know he's even thinking about it?,Ses01F_script01_2,Mses01Ascript12x04N,Session1,Session1/dialogAscript12,84.0,44800
Ses01F_script01_2_F004,A, It's got that about it.,Ses01F_script01_2,Fses01Ascript12x04A,Session1,Session1/dialogAscript12,59.0,31199
Ses01F_script01_2_F005,A," What is going on here, Joe?",Ses01F_script01_2,Fses01Ascript12x05A,Session1,Session1/dialogAscript12,113.0,60000
Ses01F_script01_2_F006,A, She is not his girl.  She knows she's not.,Ses01F_script01_2,Fses01Ascript12x06A,Session1,Session1/dialogAscript12,132.0,70239
Ses01F_script01_2_F007,A," Then why is she still single?  New York is full of men, why is she still single?  Probably a hundred people told her she's foolish, but she waited.",Ses01F_script01_2,Fses01Ascript12x07A,Session1,Session1/dialogAscript12,267.0,142239
Ses01F_script01_2_M008,N, How do you know why she waited?,Ses01F_script01_2,Mses01Ascript12x08N,Session1,Session1/dialogAscript12,66.0,35359
Ses01F_script01_2_F008,A," Because she knows what I know, that's why.  She's faithful as a rock.  In my darkest moments, I think of her waiting and I know that I'm right.",Ses01F_script01_2,Fses01Ascript12x08A,Session1,Session1/dialogAscript12,324.0,172479
Ses01F_script01_2_F009,A," Nobody in this house dares take away her faith, Joe.  You know strangers might, but not his father, not his brother.",Ses01F_script01_2,Fses01Ascript12x09A,Session1,Session1/dialogAscript12,274.0,146559
Ses01F_script01_2_F010,A," I want you to-- I want you to act like he is coming back, both of you.  Don't think I haven't noticed you since Chris invited her here.",Ses01F_script01_2,Fses01Ascript12x10A,Session1,Session1/dialogAscript12,294.0,156960
Ses01F_script01_2_F011,A, I won't stand for any nonsense.,Ses01F_script01_2,Fses01Ascript12x11A,Session1,Session1/dialogAscript12,105.0,56000
Ses01F_script01_2_F012,A," Because if he's not coming back, I'll kill myself.  Oh laugh, laugh all you like but why does this happen the very night he comes back.  She goes to sleep in his room and his memorial breaks in pieces.  Look at it, Joe, look.",Ses01F_script01_2,Fses01Ascript12x12A,Session1,Session1/dialogAscript12,424.0,226240
